NO.,HEAD,CHANGE TYPE,CHANGED STATEMENT,PARENT ENTITY,ROOT ENTITY,SIGNIFICANCE LEVEL
7,a10111767ebd9f6b268c54a8d11551bdeb3d5ef1,STATEMENT_UPDATE,"METHOD_INVOCATION: Log.d(EventBus.TAG, ((((((threadCount * eventTypeCount) +  mixed threads posted "") + iterations) + "" events each in "") + time) + ""ms""));""","METHOD: org.greenrobot.eventbus.EventBusMultithreadedTest.runThreadsMixedEventType(int,int)","org.greenrobot.eventbus.EventBusMultithreadedTest.runThreadsMixedEventType(int,int)",LOW
7,a10111767ebd9f6b268c54a8d11551bdeb3d5ef1,INCREASING_ACCESSIBILITY_CHANGE,MODIFIER: private,MODIFIERS: ,"org.greenrobot.eventbus.EventBusMultithreadedTest.runThreadsMixedEventType(int,int)",MEDIUM
7,a10111767ebd9f6b268c54a8d11551bdeb3d5ef1,INCREASING_ACCESSIBILITY_CHANGE,MODIFIER: private,MODIFIERS: ,org.greenrobot.eventbus.EventBusMultithreadedTest.lastIntTestEvent : IntTestEvent,MEDIUM
7,a10111767ebd9f6b268c54a8d11551bdeb3d5ef1,INCREASING_ACCESSIBILITY_CHANGE,MODIFIER: private,MODIFIERS: ,org.greenrobot.eventbus.EventBusMultithreadedTest.countIntegerEvent : AtomicInteger,MEDIUM
7,a10111767ebd9f6b268c54a8d11551bdeb3d5ef1,STATEMENT_UPDATE,"METHOD_INVOCATION: Log.d(EventBus.TAG, (((((threadCount +  threads posted "") + iterations) + "" events each in "") + time) + ""ms""));""",METHOD: org.greenrobot.eventbus.EventBusMultithreadedTest.runThreadsSingleEventType(int),org.greenrobot.eventbus.EventBusMultithreadedTest.runThreadsSingleEventType(int),LOW
7,a10111767ebd9f6b268c54a8d11551bdeb3d5ef1,INCREASING_ACCESSIBILITY_CHANGE,MODIFIER: private,MODIFIERS: ,org.greenrobot.eventbus.EventBusMultithreadedTest.lastIntegerEvent : Integer,MEDIUM
7,a10111767ebd9f6b268c54a8d11551bdeb3d5ef1,REMOVED_FUNCTIONALITY,METHOD: org.greenrobot.eventbus.EventBusMultithreadedTest.testSubscribeUnSubscribeAndPostMixedEventType(),CLASS: org.greenrobot.eventbus.EventBusMultithreadedTest,org.greenrobot.eventbus.EventBusMultithreadedTest,CRUCIAL
7,a10111767ebd9f6b268c54a8d11551bdeb3d5ef1,REMOVED_CLASS,CLASS: org.greenrobot.eventbus.EventBusMultithreadedTest.SubscribeUnsubscribeThread,CLASS: org.greenrobot.eventbus.EventBusMultithreadedTest,org.greenrobot.eventbus.EventBusMultithreadedTest,CRUCIAL
8,8a192b4c8d04b6c2d48bf2a03a5dfa81a36cbdc2,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: EventBusInheritanceSubclassNoMethodTest subscriber = new EventBusInheritanceSubclassNoMethodTest();,METHOD: org.greenrobot.eventbus.EventBusInheritanceTest.testSubscriberClassHierarchyWithoutNewSubscriberMethod(),org.greenrobot.eventbus.EventBusInheritanceTest.testSubscriberClassHierarchyWithoutNewSubscriberMethod(),LOW
8,8a192b4c8d04b6c2d48bf2a03a5dfa81a36cbdc2,STATEMENT_DELETE,VARIABLE_DECLARATION_STATEMENT: SubscriberExtendedWithoutNewSubscriberMethod subscriber = new SubscriberExtendedWithoutNewSubscriberMethod();,METHOD: org.greenrobot.eventbus.EventBusInheritanceTest.testSubscriberClassHierarchyWithoutNewSubscriberMethod(),org.greenrobot.eventbus.EventBusInheritanceTest.testSubscriberClassHierarchyWithoutNewSubscriberMethod(),MEDIUM
8,8a192b4c8d04b6c2d48bf2a03a5dfa81a36cbdc2,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: EventBusInheritanceSubclassTest subscriber = new EventBusInheritanceSubclassTest();,METHOD: org.greenrobot.eventbus.EventBusInheritanceTest.testSubscriberClassHierarchy(),org.greenrobot.eventbus.EventBusInheritanceTest.testSubscriberClassHierarchy(),LOW
8,8a192b4c8d04b6c2d48bf2a03a5dfa81a36cbdc2,STATEMENT_DELETE,VARIABLE_DECLARATION_STATEMENT: SubscriberExtended subscriber = new SubscriberExtended();,METHOD: org.greenrobot.eventbus.EventBusInheritanceTest.testSubscriberClassHierarchy(),org.greenrobot.eventbus.EventBusInheritanceTest.testSubscriberClassHierarchy(),MEDIUM
8,8a192b4c8d04b6c2d48bf2a03a5dfa81a36cbdc2,REMOVED_CLASS,CLASS: org.greenrobot.eventbus.EventBusInheritanceTest.SubscriberExtendedWithoutNewSubscriberMethod,CLASS: org.greenrobot.eventbus.EventBusInheritanceTest,org.greenrobot.eventbus.EventBusInheritanceTest,CRUCIAL
8,8a192b4c8d04b6c2d48bf2a03a5dfa81a36cbdc2,REMOVED_CLASS,CLASS: org.greenrobot.eventbus.EventBusInheritanceTest.SubscriberExtended,CLASS: org.greenrobot.eventbus.EventBusInheritanceTest,org.greenrobot.eventbus.EventBusInheritanceTest,CRUCIAL
8,8a192b4c8d04b6c2d48bf2a03a5dfa81a36cbdc2,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: EventBusInheritanceDisabledSubclassNoMethod subscriber = new EventBusInheritanceDisabledSubclassNoMethod();,METHOD: org.greenrobot.eventbus.EventBusInheritanceDisabledTest.testSubscriberClassHierarchyWithoutNewSubscriberMethod(),org.greenrobot.eventbus.EventBusInheritanceDisabledTest.testSubscriberClassHierarchyWithoutNewSubscriberMethod(),LOW
8,8a192b4c8d04b6c2d48bf2a03a5dfa81a36cbdc2,STATEMENT_DELETE,VARIABLE_DECLARATION_STATEMENT: SubscriberExtendedWithoutNewSubscriberMethod subscriber = new SubscriberExtendedWithoutNewSubscriberMethod();,METHOD: org.greenrobot.eventbus.EventBusInheritanceDisabledTest.testSubscriberClassHierarchyWithoutNewSubscriberMethod(),org.greenrobot.eventbus.EventBusInheritanceDisabledTest.testSubscriberClassHierarchyWithoutNewSubscriberMethod(),MEDIUM
8,8a192b4c8d04b6c2d48bf2a03a5dfa81a36cbdc2,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: EventBusInheritanceDisabledSubclassTest subscriber = new EventBusInheritanceDisabledSubclassTest();,METHOD: org.greenrobot.eventbus.EventBusInheritanceDisabledTest.testSubscriberClassHierarchy(),org.greenrobot.eventbus.EventBusInheritanceDisabledTest.testSubscriberClassHierarchy(),LOW
8,8a192b4c8d04b6c2d48bf2a03a5dfa81a36cbdc2,STATEMENT_DELETE,VARIABLE_DECLARATION_STATEMENT: SubscriberExtended subscriber = new SubscriberExtended();,METHOD: org.greenrobot.eventbus.EventBusInheritanceDisabledTest.testSubscriberClassHierarchy(),org.greenrobot.eventbus.EventBusInheritanceDisabledTest.testSubscriberClassHierarchy(),MEDIUM
8,8a192b4c8d04b6c2d48bf2a03a5dfa81a36cbdc2,REMOVED_CLASS,CLASS: org.greenrobot.eventbus.EventBusInheritanceDisabledTest.SubscriberExtendedWithoutNewSubscriberMethod,CLASS: org.greenrobot.eventbus.EventBusInheritanceDisabledTest,org.greenrobot.eventbus.EventBusInheritanceDisabledTest,CRUCIAL
8,8a192b4c8d04b6c2d48bf2a03a5dfa81a36cbdc2,REMOVED_CLASS,CLASS: org.greenrobot.eventbus.EventBusInheritanceDisabledTest.SubscriberExtended,CLASS: org.greenrobot.eventbus.EventBusInheritanceDisabledTest,org.greenrobot.eventbus.EventBusInheritanceDisabledTest,CRUCIAL
9,b1a0581199238f3162bebeb4869a524c0397cc32,STATEMENT_UPDATE,ASSIGNMENT: backgroundPoster = new BackgroundPoster();,METHOD: org.greenrobot.eventbus.EventBusMainThreadTest.setUp(),org.greenrobot.eventbus.EventBusMainThreadTest.setUp(),LOW
9,b1a0581199238f3162bebeb4869a524c0397cc32,ATTRIBUTE_TYPE_CHANGE,SINGLE_TYPE: BackgroundPoster,FIELD: org.greenrobot.eventbus.EventBusMainThreadTest.backgroundPoster : BackgroundPoster,org.greenrobot.eventbus.EventBusMainThreadTest.backgroundPoster : TestBackgroundPoster,HIGH
9,b1a0581199238f3162bebeb4869a524c0397cc32,REMOVED_CLASS,CLASS: org.greenrobot.eventbus.EventBusMainThreadTest.BackgroundPoster,CLASS: org.greenrobot.eventbus.EventBusMainThreadTest,org.greenrobot.eventbus.EventBusMainThreadTest,HIGH
10,dfc6198136a5de39e8f59744a45e8353812ef13c,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: TestBackgroundPoster backgroundPoster = new TestBackgroundPoster(eventBus);,METHOD: org.greenrobot.eventbus.EventBusMainThreadTest.testPostInBackgroundThread(),org.greenrobot.eventbus.EventBusMainThreadTest.testPostInBackgroundThread(),LOW
10,dfc6198136a5de39e8f59744a45e8353812ef13c,STATEMENT_INSERT,METHOD_INVOCATION: backgroundPoster.start();,METHOD: org.greenrobot.eventbus.EventBusMainThreadTest.testPostInBackgroundThread(),org.greenrobot.eventbus.EventBusMainThreadTest.testPostInBackgroundThread(),LOW
10,dfc6198136a5de39e8f59744a45e8353812ef13c,STATEMENT_INSERT,METHOD_INVOCATION: backgroundPoster.shutdown();,METHOD: org.greenrobot.eventbus.EventBusMainThreadTest.testPostInBackgroundThread(),org.greenrobot.eventbus.EventBusMainThreadTest.testPostInBackgroundThread(),LOW
10,dfc6198136a5de39e8f59744a45e8353812ef13c,STATEMENT_INSERT,METHOD_INVOCATION: backgroundPoster.join();,METHOD: org.greenrobot.eventbus.EventBusMainThreadTest.testPostInBackgroundThread(),org.greenrobot.eventbus.EventBusMainThreadTest.testPostInBackgroundThread(),LOW
10,dfc6198136a5de39e8f59744a45e8353812ef13c,REMOVED_FUNCTIONALITY,METHOD: org.greenrobot.eventbus.EventBusMainThreadTest.tearDown(),CLASS: org.greenrobot.eventbus.EventBusMainThreadTest,org.greenrobot.eventbus.EventBusMainThreadTest,CRUCIAL
10,dfc6198136a5de39e8f59744a45e8353812ef13c,REMOVED_FUNCTIONALITY,METHOD: org.greenrobot.eventbus.EventBusMainThreadTest.setUp(),CLASS: org.greenrobot.eventbus.EventBusMainThreadTest,org.greenrobot.eventbus.EventBusMainThreadTest,CRUCIAL
10,dfc6198136a5de39e8f59744a45e8353812ef13c,REMOVED_OBJECT_STATE,FIELD: org.greenrobot.eventbus.EventBusMainThreadTest.backgroundPoster : TestBackgroundPoster,CLASS: org.greenrobot.eventbus.EventBusMainThreadTest,org.greenrobot.eventbus.EventBusMainThreadTest,HIGH
22,d459d1340d5621829b8821f751d1e00be125f5cf,REMOVED_CLASS,CLASS: org.greenrobot.eventbus.Logger.AndroidLogger,CLASS: org.greenrobot.eventbus.Logger,org.greenrobot.eventbus.Logger,CRUCIAL
27,b035bf56be70ec039a493abb8e5c0235881250e6,STATEMENT_UPDATE,VARIABLE_DECLARATION_STATEMENT: final CheckBox checkBoxEventBus = (CheckBox) findViewById(R.id.checkBoxEventBus);,METHOD: org.greenrobot.eventbusperf.TestSetupActivity.initTestClasses(int),org.greenrobot.eventbusperf.TestSetupActivity.initTestClasses(int),LOW
27,b035bf56be70ec039a493abb8e5c0235881250e6,STATEMENT_UPDATE,VARIABLE_DECLARATION_STATEMENT: final CheckBox checkBoxOtto = (CheckBox) findViewById(R.id.checkBoxOtto);,METHOD: org.greenrobot.eventbusperf.TestSetupActivity.initTestClasses(int),org.greenrobot.eventbusperf.TestSetupActivity.initTestClasses(int),LOW
27,b035bf56be70ec039a493abb8e5c0235881250e6,STATEMENT_UPDATE,VARIABLE_DECLARATION_STATEMENT: final CheckBox checkBoxBroadcast = (CheckBox) findViewById(R.id.checkBoxBroadcast);,METHOD: org.greenrobot.eventbusperf.TestSetupActivity.initTestClasses(int),org.greenrobot.eventbusperf.TestSetupActivity.initTestClasses(int),LOW
27,b035bf56be70ec039a493abb8e5c0235881250e6,STATEMENT_UPDATE,VARIABLE_DECLARATION_STATEMENT: final CheckBox checkBoxLocalBroadcast = (CheckBox) findViewById(R.id.checkBoxLocalBroadcast);,METHOD: org.greenrobot.eventbusperf.TestSetupActivity.initTestClasses(int),org.greenrobot.eventbusperf.TestSetupActivity.initTestClasses(int),LOW
27,b035bf56be70ec039a493abb8e5c0235881250e6,STATEMENT_UPDATE,VARIABLE_DECLARATION_STATEMENT: Spinner spinnerRun = (Spinner) findViewById(R.id.spinnerTestToRun);,METHOD: org.greenrobot.eventbusperf.TestSetupActivity.onCreate(Bundle),org.greenrobot.eventbusperf.TestSetupActivity.onCreate(Bundle),LOW
27,b035bf56be70ec039a493abb8e5c0235881250e6,STATEMENT_UPDATE,VARIABLE_DECLARATION_STATEMENT: Spinner spinnerThread = (Spinner) findViewById(R.id.spinnerThread);,METHOD: org.greenrobot.eventbusperf.TestSetupActivity.checkEventBus(View),org.greenrobot.eventbusperf.TestSetupActivity.checkEventBus(View),LOW
27,b035bf56be70ec039a493abb8e5c0235881250e6,STATEMENT_UPDATE,VARIABLE_DECLARATION_STATEMENT: CheckBox checkBoxEventBus = (CheckBox) findViewById(R.id.checkBoxEventBus);,METHOD: org.greenrobot.eventbusperf.TestSetupActivity.checkEventBus(View),org.greenrobot.eventbusperf.TestSetupActivity.checkEventBus(View),LOW
27,b035bf56be70ec039a493abb8e5c0235881250e6,STATEMENT_UPDATE,VARIABLE_DECLARATION_STATEMENT: Spinner spinnerThread = (Spinner) findViewById(R.id.spinnerThread);,METHOD: org.greenrobot.eventbusperf.TestSetupActivity.startClick(View),org.greenrobot.eventbusperf.TestSetupActivity.startClick(View),LOW
27,b035bf56be70ec039a493abb8e5c0235881250e6,STATEMENT_UPDATE,VARIABLE_DECLARATION_STATEMENT: EditText editTextEvent = (EditText) findViewById(R.id.editTextEvent);,METHOD: org.greenrobot.eventbusperf.TestSetupActivity.startClick(View),org.greenrobot.eventbusperf.TestSetupActivity.startClick(View),LOW
27,b035bf56be70ec039a493abb8e5c0235881250e6,STATEMENT_UPDATE,VARIABLE_DECLARATION_STATEMENT: EditText editTextSubscriber = (EditText) findViewById(R.id.editTextSubscribe);,METHOD: org.greenrobot.eventbusperf.TestSetupActivity.startClick(View),org.greenrobot.eventbusperf.TestSetupActivity.startClick(View),LOW
27,b035bf56be70ec039a493abb8e5c0235881250e6,STATEMENT_UPDATE,VARIABLE_DECLARATION_STATEMENT: Spinner spinnerTestToRun = (Spinner) findViewById(R.id.spinnerTestToRun);,METHOD: org.greenrobot.eventbusperf.TestSetupActivity.startClick(View),org.greenrobot.eventbusperf.TestSetupActivity.startClick(View),LOW
27,b035bf56be70ec039a493abb8e5c0235881250e6,STATEMENT_UPDATE,ASSIGNMENT: textViewResult = (TextView) findViewById(R.id.textViewResult);,METHOD: org.greenrobot.eventbusperf.TestRunnerActivity.onCreate(Bundle),org.greenrobot.eventbusperf.TestRunnerActivity.onCreate(Bundle),LOW
27,b035bf56be70ec039a493abb8e5c0235881250e6,STATEMENT_INSERT,SWITCH_CASE: MAIN_ORDERED,SWITCH_STATEMENT: params.getThreadMode(),org.greenrobot.eventbusperf.testsubject.PerfTestEventBus.getSubscriberClassForThreadMode(),LOW
27,b035bf56be70ec039a493abb8e5c0235881250e6,STATEMENT_INSERT,RETURN_STATEMENT: SubscribeClassEventBusMainOrdered.class;,SWITCH_STATEMENT: params.getThreadMode(),org.greenrobot.eventbusperf.testsubject.PerfTestEventBus.getSubscriberClassForThreadMode(),LOW
