NO.,HEAD,CHANGE TYPE,CHANGED STATEMENT,PARENT ENTITY,ROOT ENTITY,SIGNIFICANCE LEVEL
763,528f6919c80a9a4fb03dc584c4aeea8951c008ce,STATEMENT_UPDATE,METHOD_INVOCATION: initializeNativeLoaderWithSystemDelegate();,CATCH_CLAUSE: InvocationTargetException,"com.facebook.drawee.backends.pipeline.Fresco.initialize(Context,ImagePipelineConfig,DraweeConfig,boolean)",LOW
763,528f6919c80a9a4fb03dc584c4aeea8951c008ce,STATEMENT_UPDATE,METHOD_INVOCATION: initializeNativeLoaderWithSystemDelegate();,CATCH_CLAUSE: NoSuchMethodException,"com.facebook.drawee.backends.pipeline.Fresco.initialize(Context,ImagePipelineConfig,DraweeConfig,boolean)",LOW
763,528f6919c80a9a4fb03dc584c4aeea8951c008ce,REMOVED_FUNCTIONALITY,METHOD: com.facebook.drawee.backends.pipeline.Fresco.initializeNativeLoaderWithSystemDelegate(),CLASS: com.facebook.drawee.backends.pipeline.Fresco,com.facebook.drawee.backends.pipeline.Fresco,HIGH
764,c62a93420b03b5d47bf529f775d68d40298f8b97,STATEMENT_UPDATE,"METHOD_INVOCATION: frescoDrawable.setVisibilityCallback(new VisibilityCallback() {
  public @Override void onVisibilityChange(boolean visible) {
    if ((! visible))
        {
          onDetach(frescoDrawable);
        }
    else
        {
          onAttach(frescoDrawable, frescoDrawable.getImageRequest());
        }
  }
  public @Override void onDraw() {
  }
});",METHOD: com.facebook.fresco.vito.view.impl.VitoViewImpl2.createDrawable(),com.facebook.fresco.vito.view.impl.VitoViewImpl2.createDrawable(),LOW
764,c62a93420b03b5d47bf529f775d68d40298f8b97,COMMENT_INSERT,"LINE_COMMENT: // The Drawable might be re-purposed before being cleaned up, so we release if necessary.","METHOD: com.facebook.fresco.vito.view.impl.VitoViewImpl2.show(ImageSource,ImageOptions,Object,ImageListener,View)","com.facebook.fresco.vito.view.impl.VitoViewImpl2.show(ImageSource,ImageOptions,Object,ImageListener,View)",NONE
764,c62a93420b03b5d47bf529f775d68d40298f8b97,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: VitoImageRequest oldImageRequest = frescoDrawable.getImageRequest();,"METHOD: com.facebook.fresco.vito.view.impl.VitoViewImpl2.show(ImageSource,ImageOptions,Object,ImageListener,View)","com.facebook.fresco.vito.view.impl.VitoViewImpl2.show(ImageSource,ImageOptions,Object,ImageListener,View)",LOW
764,c62a93420b03b5d47bf529f775d68d40298f8b97,STATEMENT_INSERT,IF_STATEMENT: ((oldImageRequest != null) && (! oldImageRequest.equals(imageRequest))),"METHOD: com.facebook.fresco.vito.view.impl.VitoViewImpl2.show(ImageSource,ImageOptions,Object,ImageListener,View)","com.facebook.fresco.vito.view.impl.VitoViewImpl2.show(ImageSource,ImageOptions,Object,ImageListener,View)",LOW
764,c62a93420b03b5d47bf529f775d68d40298f8b97,COMMENT_INSERT,LINE_COMMENT: // We always set fields required to fetch the image.,"METHOD: com.facebook.fresco.vito.view.impl.VitoViewImpl2.show(ImageSource,ImageOptions,Object,ImageListener,View)","com.facebook.fresco.vito.view.impl.VitoViewImpl2.show(ImageSource,ImageOptions,Object,ImageListener,View)",NONE
764,c62a93420b03b5d47bf529f775d68d40298f8b97,STATEMENT_INSERT,METHOD_INVOCATION: mController.release(frescoDrawable);,THEN_STATEMENT: ((oldImageRequest != null) && (! oldImageRequest.equals(imageRequest))),"com.facebook.fresco.vito.view.impl.VitoViewImpl2.show(ImageSource,ImageOptions,Object,ImageListener,View)",LOW
764,c62a93420b03b5d47bf529f775d68d40298f8b97,COMMENT_INSERT,"LINE_COMMENT: // If the view is already attached to the window, immediately fetch the image.
      // Otherwise, the fetch will be submitter later when then View is attached.",THEN_STATEMENT: (Build.VERSION.SDK_INT >= Build.VERSION_CODES.KITKAT),"com.facebook.fresco.vito.view.impl.VitoViewImpl2.show(ImageSource,ImageOptions,Object,ImageListener,View)",NONE
764,c62a93420b03b5d47bf529f775d68d40298f8b97,COMMENT_DELETE,"LINE_COMMENT: // If the view is already attached, we should tell this to controller.",THEN_STATEMENT: (Build.VERSION.SDK_INT >= Build.VERSION_CODES.KITKAT),"com.facebook.fresco.vito.view.impl.VitoViewImpl2.show(ImageSource,ImageOptions,Object,ImageListener,View)",NONE
764,c62a93420b03b5d47bf529f775d68d40298f8b97,COMMENT_DELETE,LINE_COMMENT: // The fetch will be submitted later when / if the View is attached.,ELSE_STATEMENT: target.isAttachedToWindow(),"com.facebook.fresco.vito.view.impl.VitoViewImpl2.show(ImageSource,ImageOptions,Object,ImageListener,View)",NONE
764,c62a93420b03b5d47bf529f775d68d40298f8b97,ALTERNATIVE_PART_DELETE,ELSE_STATEMENT: target.isAttachedToWindow(),IF_STATEMENT: target.isAttachedToWindow(),"com.facebook.fresco.vito.view.impl.VitoViewImpl2.show(ImageSource,ImageOptions,Object,ImageListener,View)",MEDIUM
764,c62a93420b03b5d47bf529f775d68d40298f8b97,STATEMENT_PARENT_CHANGE,METHOD_INVOCATION: frescoDrawable.setImageRequest(imageRequest);,ELSE_STATEMENT: target.isAttachedToWindow(),"com.facebook.fresco.vito.view.impl.VitoViewImpl2.show(ImageSource,ImageOptions,Object,ImageListener,View)",MEDIUM
764,c62a93420b03b5d47bf529f775d68d40298f8b97,STATEMENT_PARENT_CHANGE,METHOD_INVOCATION: frescoDrawable.setCallerContext(callerContext);,ELSE_STATEMENT: target.isAttachedToWindow(),"com.facebook.fresco.vito.view.impl.VitoViewImpl2.show(ImageSource,ImageOptions,Object,ImageListener,View)",MEDIUM
764,c62a93420b03b5d47bf529f775d68d40298f8b97,STATEMENT_PARENT_CHANGE,METHOD_INVOCATION: frescoDrawable.setImageListener(imageListener);,ELSE_STATEMENT: target.isAttachedToWindow(),"com.facebook.fresco.vito.view.impl.VitoViewImpl2.show(ImageSource,ImageOptions,Object,ImageListener,View)",MEDIUM
764,c62a93420b03b5d47bf529f775d68d40298f8b97,STATEMENT_UPDATE,METHOD_INVOCATION: target.removeOnAttachStateChangeListener(sOnAttachStateChangeListenerCallback);,"METHOD: com.facebook.fresco.vito.view.impl.VitoViewImpl2.show(ImageSource,ImageOptions,Object,ImageListener,View)","com.facebook.fresco.vito.view.impl.VitoViewImpl2.show(ImageSource,ImageOptions,Object,ImageListener,View)",LOW
764,c62a93420b03b5d47bf529f775d68d40298f8b97,STATEMENT_UPDATE,METHOD_INVOCATION: target.addOnAttachStateChangeListener(sOnAttachStateChangeListenerCallback);,"METHOD: com.facebook.fresco.vito.view.impl.VitoViewImpl2.show(ImageSource,ImageOptions,Object,ImageListener,View)","com.facebook.fresco.vito.view.impl.VitoViewImpl2.show(ImageSource,ImageOptions,Object,ImageListener,View)",LOW
764,c62a93420b03b5d47bf529f775d68d40298f8b97,COMMENT_UPDATE,"LINE_COMMENT: // Before Kitkat we don't have a good way to know.
      // Normally we expect the view to be already attached, thus we always call `onAttach`.",ELSE_STATEMENT: (Build.VERSION.SDK_INT >= Build.VERSION_CODES.KITKAT),"com.facebook.fresco.vito.view.impl.VitoViewImpl2.show(ImageSource,ImageOptions,Object,ImageListener,View)",NONE
764,c62a93420b03b5d47bf529f775d68d40298f8b97,STATEMENT_UPDATE,"METHOD_INVOCATION: onAttach(frescoDrawable, imageRequest);",ELSE_STATEMENT: (Build.VERSION.SDK_INT >= Build.VERSION_CODES.KITKAT),"com.facebook.fresco.vito.view.impl.VitoViewImpl2.show(ImageSource,ImageOptions,Object,ImageListener,View)",LOW
764,c62a93420b03b5d47bf529f775d68d40298f8b97,STATEMENT_UPDATE,"METHOD_INVOCATION: onAttach(frescoDrawable, imageRequest);",THEN_STATEMENT: target.isAttachedToWindow(),"com.facebook.fresco.vito.view.impl.VitoViewImpl2.show(ImageSource,ImageOptions,Object,ImageListener,View)",LOW
764,c62a93420b03b5d47bf529f775d68d40298f8b97,METHOD_RENAMING,"METHOD: com.facebook.fresco.vito.view.impl.VitoViewImpl2.onAttach(FrescoDrawable2,VitoImageRequest)","METHOD: com.facebook.fresco.vito.view.impl.VitoViewImpl2.onAttach(FrescoDrawable2,VitoImageRequest)","com.facebook.fresco.vito.view.impl.VitoViewImpl2.fetchImage(FrescoDrawable2,VitoImageRequest)",MEDIUM
764,c62a93420b03b5d47bf529f775d68d40298f8b97,STATEMENT_DELETE,IF_STATEMENT: (request != null),"METHOD: com.facebook.fresco.vito.view.impl.VitoViewImpl2.onAttach(FrescoDrawable2,VitoImageRequest)","com.facebook.fresco.vito.view.impl.VitoViewImpl2.fetchImage(FrescoDrawable2,VitoImageRequest)",MEDIUM
764,c62a93420b03b5d47bf529f775d68d40298f8b97,STATEMENT_PARENT_CHANGE,"METHOD_INVOCATION: mController.fetch(drawable, request, drawable.getCallerContext(), drawable.getImageListener().getImageListener(), null, null);",THEN_STATEMENT: (request != null),"com.facebook.fresco.vito.view.impl.VitoViewImpl2.fetchImage(FrescoDrawable2,VitoImageRequest)",MEDIUM
764,c62a93420b03b5d47bf529f775d68d40298f8b97,REMOVED_FUNCTIONALITY,METHOD: com.facebook.fresco.vito.view.impl.VitoViewImpl2.onDetach(FrescoDrawable2),CLASS: com.facebook.fresco.vito.view.impl.VitoViewImpl2,com.facebook.fresco.vito.view.impl.VitoViewImpl2,HIGH
764,c62a93420b03b5d47bf529f775d68d40298f8b97,ATTRIBUTE_RENAMING,FIELD: com.facebook.fresco.vito.view.impl.VitoViewImpl2.sOnAttachStateChangeListenerCallback : View.OnAttachStateChangeListener,FIELD: com.facebook.fresco.vito.view.impl.VitoViewImpl2.sOnAttachStateChangeListenerCallback : View.OnAttachStateChangeListener,com.facebook.fresco.vito.view.impl.VitoViewImpl2.mOnAttachStateChangeListenerCallback : View.OnAttachStateChangeListener,MEDIUM
765,90ca8cdaee0207402becd9c2c68ab97bebae83a9,STATEMENT_INSERT,IF_STATEMENT: (index == mActualImageLayer),METHOD: com.facebook.drawee.drawable.FadeDrawable.showLayerImmediately(int),com.facebook.drawee.drawable.FadeDrawable.showLayerImmediately(int),LOW
765,90ca8cdaee0207402becd9c2c68ab97bebae83a9,STATEMENT_INSERT,ASSIGNMENT: mOnFadeListenerShowImmediately = true;,THEN_STATEMENT: (index == mActualImageLayer),com.facebook.drawee.drawable.FadeDrawable.showLayerImmediately(int),LOW
765,90ca8cdaee0207402becd9c2c68ab97bebae83a9,STATEMENT_INSERT,METHOD_INVOCATION: maybeOnImageShownImmediately();,THEN_STATEMENT: done,com.facebook.drawee.drawable.FadeDrawable.draw(Canvas),LOW
765,90ca8cdaee0207402becd9c2c68ab97bebae83a9,STATEMENT_UPDATE,METHOD_INVOCATION: onFadeStarted();,SWITCH_STATEMENT: mTransitionState,com.facebook.drawee.drawable.FadeDrawable.draw(Canvas),LOW
765,90ca8cdaee0207402becd9c2c68ab97bebae83a9,STATEMENT_UPDATE,METHOD_INVOCATION: onFadeFinished();,THEN_STATEMENT: done,com.facebook.drawee.drawable.FadeDrawable.draw(Canvas),LOW
765,90ca8cdaee0207402becd9c2c68ab97bebae83a9,ADDITIONAL_FUNCTIONALITY,METHOD: com.facebook.drawee.drawable.FadeDrawable.OnFadeListener.onShownImmediately(),CLASS: com.facebook.drawee.drawable.FadeDrawable.OnFadeListener,com.facebook.drawee.drawable.FadeDrawable.OnFadeListener,LOW
765,90ca8cdaee0207402becd9c2c68ab97bebae83a9,METHOD_RENAMING,METHOD: com.facebook.drawee.drawable.FadeDrawable.onFadeFinished(),METHOD: com.facebook.drawee.drawable.FadeDrawable.onFadeFinished(),com.facebook.drawee.drawable.FadeDrawable.maybeOnFadeFinished(),MEDIUM
765,90ca8cdaee0207402becd9c2c68ab97bebae83a9,METHOD_RENAMING,METHOD: com.facebook.drawee.drawable.FadeDrawable.onFadeStarted(),METHOD: com.facebook.drawee.drawable.FadeDrawable.onFadeStarted(),com.facebook.drawee.drawable.FadeDrawable.maybeOnFadeStarted(),MEDIUM
765,90ca8cdaee0207402becd9c2c68ab97bebae83a9,ADDITIONAL_FUNCTIONALITY,METHOD: com.facebook.drawee.drawable.FadeDrawable.maybeOnImageShownImmediately(),CLASS: com.facebook.drawee.drawable.FadeDrawable,com.facebook.drawee.drawable.FadeDrawable,LOW
765,90ca8cdaee0207402becd9c2c68ab97bebae83a9,ADDITIONAL_OBJECT_STATE,FIELD: com.facebook.drawee.drawable.FadeDrawable.mOnFadeListenerShowImmediately : boolean,CLASS: com.facebook.drawee.drawable.FadeDrawable,com.facebook.drawee.drawable.FadeDrawable,LOW
766,cec5cb52c6141e721a8bb8393884af3f26d697c4,REMOVED_FUNCTIONALITY,METHOD: com.facebook.fresco.vito.provider.impl.DefaultFrescoContext.getDebugOverlayEnabledSupplier(),CLASS: com.facebook.fresco.vito.provider.impl.DefaultFrescoContext,com.facebook.fresco.vito.provider.impl.DefaultFrescoContext,CRUCIAL
766,cec5cb52c6141e721a8bb8393884af3f26d697c4,PARAMETER_DELETE,PARAMETER: config,PARAMETERS: ,"com.facebook.fresco.vito.provider.impl.DefaultFrescoVitoProvider.DefaultFrescoVitoProvider(FrescoContext,Supplier<Boolean>)",CRUCIAL
766,cec5cb52c6141e721a8bb8393884af3f26d697c4,PARAMETER_RENAMING,PARAMETER: context,PARAMETERS: ,"com.facebook.fresco.vito.provider.impl.DefaultFrescoVitoProvider.DefaultFrescoVitoProvider(FrescoContext,Supplier<Boolean>)",MEDIUM
766,cec5cb52c6141e721a8bb8393884af3f26d697c4,STATEMENT_INSERT,"CONSTRUCTOR_INVOCATION: this(new DefaultFrescoVitoConfig(), frescoContext.getPrefetcher(), frescoContext.getImagePipeline(), frescoContext.getImagePipelineUtils(), frescoContext.getHierarcher(), frescoContext.getLightweightBackgroundThreadExecutor(), frescoContext.getUiThreadExecutorService(), debugOverlayEnabledSupplier);","METHOD: com.facebook.fresco.vito.provider.impl.DefaultFrescoVitoProvider.DefaultFrescoVitoProvider(FrescoContext,FrescoVitoConfig,Supplier<Boolean>)","com.facebook.fresco.vito.provider.impl.DefaultFrescoVitoProvider.DefaultFrescoVitoProvider(FrescoContext,Supplier<Boolean>)",LOW
766,cec5cb52c6141e721a8bb8393884af3f26d697c4,STATEMENT_DELETE,CONSTRUCTOR_INVOCATION: super();,"METHOD: com.facebook.fresco.vito.provider.impl.DefaultFrescoVitoProvider.DefaultFrescoVitoProvider(FrescoContext,FrescoVitoConfig,Supplier<Boolean>)","com.facebook.fresco.vito.provider.impl.DefaultFrescoVitoProvider.DefaultFrescoVitoProvider(FrescoContext,Supplier<Boolean>)",MEDIUM
766,cec5cb52c6141e721a8bb8393884af3f26d697c4,STATEMENT_DELETE,"THROW_STATEMENT: new RuntimeException(Fresco must be initialized before DefaultFrescoVitoProvider can be used!"");""",THEN_STATEMENT: (! ImagePipelineFactory.hasBeenInitialized()),"com.facebook.fresco.vito.provider.impl.DefaultFrescoVitoProvider.DefaultFrescoVitoProvider(FrescoContext,Supplier<Boolean>)",MEDIUM
766,cec5cb52c6141e721a8bb8393884af3f26d697c4,STATEMENT_DELETE,IF_STATEMENT: (! ImagePipelineFactory.hasBeenInitialized()),"METHOD: com.facebook.fresco.vito.provider.impl.DefaultFrescoVitoProvider.DefaultFrescoVitoProvider(FrescoContext,FrescoVitoConfig,Supplier<Boolean>)","com.facebook.fresco.vito.provider.impl.DefaultFrescoVitoProvider.DefaultFrescoVitoProvider(FrescoContext,Supplier<Boolean>)",MEDIUM
766,cec5cb52c6141e721a8bb8393884af3f26d697c4,STATEMENT_DELETE,ASSIGNMENT: mFrescoVitoConfig = config;,"METHOD: com.facebook.fresco.vito.provider.impl.DefaultFrescoVitoProvider.DefaultFrescoVitoProvider(FrescoContext,FrescoVitoConfig,Supplier<Boolean>)","com.facebook.fresco.vito.provider.impl.DefaultFrescoVitoProvider.DefaultFrescoVitoProvider(FrescoContext,Supplier<Boolean>)",MEDIUM
766,cec5cb52c6141e721a8bb8393884af3f26d697c4,STATEMENT_DELETE,ASSIGNMENT: mFrescoVitoPrefetcher = context.getPrefetcher();,"METHOD: com.facebook.fresco.vito.provider.impl.DefaultFrescoVitoProvider.DefaultFrescoVitoProvider(FrescoContext,FrescoVitoConfig,Supplier<Boolean>)","com.facebook.fresco.vito.provider.impl.DefaultFrescoVitoProvider.DefaultFrescoVitoProvider(FrescoContext,Supplier<Boolean>)",MEDIUM
766,cec5cb52c6141e721a8bb8393884af3f26d697c4,STATEMENT_DELETE,"ASSIGNMENT: mVitoImagePipeline = new VitoImagePipelineImpl(context.getImagePipeline(), context.getImagePipelineUtils());","METHOD: com.facebook.fresco.vito.provider.impl.DefaultFrescoVitoProvider.DefaultFrescoVitoProvider(FrescoContext,FrescoVitoConfig,Supplier<Boolean>)","com.facebook.fresco.vito.provider.impl.DefaultFrescoVitoProvider.DefaultFrescoVitoProvider(FrescoContext,Supplier<Boolean>)",MEDIUM
766,cec5cb52c6141e721a8bb8393884af3f26d697c4,STATEMENT_DELETE,"ASSIGNMENT: mFrescoController = new FrescoController2Impl(mFrescoVitoConfig, context.getHierarcher(), context.getLightweightBackgroundThreadExecutor(), context.getUiThreadExecutorService(), mVitoImagePipeline, null, ((debugOverlayEnabledSupplier == null) ? new NoOpDebugOverlayFactory2() : new DefaultDebugOverlayFactory2(debugOverlayEnabledSupplier)), null, new NoOpVitoImagePerfListener());","METHOD: com.facebook.fresco.vito.provider.impl.DefaultFrescoVitoProvider.DefaultFrescoVitoProvider(FrescoContext,FrescoVitoConfig,Supplier<Boolean>)","com.facebook.fresco.vito.provider.impl.DefaultFrescoVitoProvider.DefaultFrescoVitoProvider(FrescoContext,Supplier<Boolean>)",MEDIUM
766,cec5cb52c6141e721a8bb8393884af3f26d697c4,ADDITIONAL_FUNCTIONALITY,"METHOD: com.facebook.fresco.vito.provider.impl.DefaultFrescoVitoProvider.DefaultFrescoVitoProvider(FrescoVitoConfig,FrescoVitoPrefetcher,ImagePipeline,ImagePipelineUtils,Hierarcher,Executor,Executor,Supplier<Boolean>)",CLASS: com.facebook.fresco.vito.provider.impl.DefaultFrescoVitoProvider,com.facebook.fresco.vito.provider.impl.DefaultFrescoVitoProvider,LOW
766,cec5cb52c6141e721a8bb8393884af3f26d697c4,REMOVED_FUNCTIONALITY,METHOD: com.facebook.fresco.vito.provider.impl.DefaultFrescoVitoProvider.DefaultFrescoVitoProvider(),CLASS: com.facebook.fresco.vito.provider.impl.DefaultFrescoVitoProvider,com.facebook.fresco.vito.provider.impl.DefaultFrescoVitoProvider,CRUCIAL
768,3542a9d0f0c24e540cb26195d387868b9ece7836,REMOVED_OBJECT_STATE,FIELD: com.facebook.drawee.backends.pipeline.info.internal.ImagePerfControllerListener2.TAG : String,CLASS: com.facebook.drawee.backends.pipeline.info.internal.ImagePerfControllerListener2,com.facebook.drawee.backends.pipeline.info.internal.ImagePerfControllerListener2,HIGH
