NO.,HEAD,CHANGE TYPE,CHANGED STATEMENT,PARENT ENTITY,ROOT ENTITY,SIGNIFICANCE LEVEL
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,REMOVED_OBJECT_STATE,FIELD: com.google.common.collect.TreeTraverserTest.bf : BinaryTree,CLASS: com.google.common.collect.TreeTraverserTest,com.google.common.collect.TreeTraverserTest,HIGH
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,REMOVED_OBJECT_STATE,FIELD: com.google.common.collect.TreeTraverserTest.bc : BinaryTree,CLASS: com.google.common.collect.TreeTraverserTest,com.google.common.collect.TreeTraverserTest,HIGH
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,REMOVED_OBJECT_STATE,FIELD: com.google.common.collect.TreeTraverserTest.bd : BinaryTree,CLASS: com.google.common.collect.TreeTraverserTest,com.google.common.collect.TreeTraverserTest,HIGH
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,REMOVED_OBJECT_STATE,FIELD: com.google.common.collect.TreeTraverserTest.bb : BinaryTree,CLASS: com.google.common.collect.TreeTraverserTest,com.google.common.collect.TreeTraverserTest,HIGH
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,REMOVED_OBJECT_STATE,FIELD: com.google.common.collect.TreeTraverserTest.be : BinaryTree,CLASS: com.google.common.collect.TreeTraverserTest,com.google.common.collect.TreeTraverserTest,HIGH
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,REMOVED_OBJECT_STATE,FIELD: com.google.common.collect.TreeTraverserTest.ba : BinaryTree,CLASS: com.google.common.collect.TreeTraverserTest,com.google.common.collect.TreeTraverserTest,HIGH
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,ADDITIONAL_CLASS,CLASS: com.google.common.collect.TreeTraverserTest.Node,CLASS: com.google.common.collect.TreeTraverserTest,com.google.common.collect.TreeTraverserTest,LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,REMOVED_CLASS,CLASS: com.google.common.collect.TreeTraverserTest.BinaryTree,CLASS: com.google.common.collect.TreeTraverserTest,com.google.common.collect.TreeTraverserTest,HIGH
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: int size = getNumElements();,METHOD: com.google.common.collect.testing.google.MultisetElementSetTester.testElementSetRemoveDuplicatePropagatesToMultiset(),com.google.common.collect.testing.google.MultisetElementSetTester.testElementSetRemoveDuplicatePropagatesToMultiset(),LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: int expectedSize = (size - getMultiset().count(e0()));,METHOD: com.google.common.collect.testing.google.MultisetElementSetTester.testElementSetRemoveDuplicatePropagatesToMultiset(),com.google.common.collect.testing.google.MultisetElementSetTester.testElementSetRemoveDuplicatePropagatesToMultiset(),LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_INSERT,"METHOD_INVOCATION: assertEquals(expectedSize, getMultiset().size());",METHOD: com.google.common.collect.testing.google.MultisetElementSetTester.testElementSetRemoveDuplicatePropagatesToMultiset(),com.google.common.collect.testing.google.MultisetElementSetTester.testElementSetRemoveDuplicatePropagatesToMultiset(),LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: int size = getNumElements();,METHOD: com.google.common.collect.testing.google.MultisetElementSetTester.testElementSetRemovePropagatesToMultiset(),com.google.common.collect.testing.google.MultisetElementSetTester.testElementSetRemovePropagatesToMultiset(),LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: int expectedSize = (size - getMultiset().count(e0()));,METHOD: com.google.common.collect.testing.google.MultisetElementSetTester.testElementSetRemovePropagatesToMultiset(),com.google.common.collect.testing.google.MultisetElementSetTester.testElementSetRemovePropagatesToMultiset(),LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_INSERT,"METHOD_INVOCATION: assertEquals(expectedSize, getMultiset().size());",METHOD: com.google.common.collect.testing.google.MultisetElementSetTester.testElementSetRemovePropagatesToMultiset(),com.google.common.collect.testing.google.MultisetElementSetTester.testElementSetRemovePropagatesToMultiset(),LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,ADDITIONAL_FUNCTIONALITY,METHOD: com.google.common.collect.testing.google.MultisetElementSetTester.getElementSetDuplicateInitializingMethods(),CLASS: com.google.common.collect.testing.google.MultisetElementSetTester,com.google.common.collect.testing.google.MultisetElementSetTester,LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,ADDITIONAL_FUNCTIONALITY,METHOD: com.google.common.net.MediaTypeTest.testWithParametersIterable_nullValue(),CLASS: com.google.common.net.MediaTypeTest,com.google.common.net.MediaTypeTest,LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,ADDITIONAL_FUNCTIONALITY,METHOD: com.google.common.net.MediaTypeTest.testWithParametersIterable(),CLASS: com.google.common.net.MediaTypeTest,com.google.common.net.MediaTypeTest,LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,ADDITIONAL_FUNCTIONALITY,METHOD: com.google.common.net.MediaTypeTest.testWithParametersIterable_invalidAttribute(),CLASS: com.google.common.net.MediaTypeTest,com.google.common.net.MediaTypeTest,LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,ADDITIONAL_FUNCTIONALITY,METHOD: com.google.common.util.concurrent.TrustedListenableFutureTaskTest.testToString(),CLASS: com.google.common.util.concurrent.TrustedListenableFutureTaskTest,com.google.common.util.concurrent.TrustedListenableFutureTaskTest,LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_UPDATE,METHOD_INVOCATION: MathPreconditions.checkNoOverflow(true);,METHOD: com.google.common.math.MathPreconditionsTest.testCheckNoOverflow_success(),com.google.common.math.MathPreconditionsTest.testCheckNoOverflow_success(),LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_INSERT,CATCH_CLAUSE: ArithmeticException,CATCH_CLAUSES: ,com.google.common.math.MathPreconditionsTest.testCheckNoOverflow_failure(),LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_DELETE,CATCH_CLAUSE: ArithmeticException,CATCH_CLAUSES: ,com.google.common.math.MathPreconditionsTest.testCheckNoOverflow_failure(),MEDIUM
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_UPDATE,METHOD_INVOCATION: MathPreconditions.checkNoOverflow(false);,BODY: ,com.google.common.math.MathPreconditionsTest.testCheckNoOverflow_failure(),LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_UPDATE,"METHOD_INVOCATION: fail(String.format(template, args));","METHOD: com.google.common.math.LongMathTest.failFormat(String,Object...)","com.google.common.math.LongMathTest.failFormat(String,Object...)",LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: boolean isAndroid = TestPlatform.isAndroid();,METHOD: com.google.common.math.LongMathTest.testCheckedMultiply(),com.google.common.math.LongMathTest.testCheckedMultiply(),LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_DELETE,"VARIABLE_DECLARATION_STATEMENT: boolean isAndroid = System.getProperties().getProperty(java.runtime.name"").contains(""Android"");""",METHOD: com.google.common.math.LongMathTest.testCheckedMultiply(),com.google.common.math.LongMathTest.testCheckedMultiply(),MEDIUM
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,DOC_UPDATE,"JAVADOC: /**
 * Benchmarks for the {@code TreeTraverser} and optimized {@code BinaryTreeTraverser} operations on
 * binary trees.
 *
 * @author Louis Wasserman
 */",CLASS: com.google.common.collect.BinaryTreeTraverserBenchmark,com.google.common.collect.BinaryTreeTraverserBenchmark,NONE
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_UPDATE,"ASSIGNMENT: this.view = traversal.view(topology.createTree(size, rng).get(), (useBinaryTraverser ? BINARY_VIEWER : VIEWER));",METHOD: com.google.common.collect.BinaryTreeTraverserBenchmark.setUp(),com.google.common.collect.BinaryTreeTraverserBenchmark.setUp(),LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,REMOVED_OBJECT_STATE,FIELD: com.google.common.collect.BinaryTreeTraverserBenchmark.BINARY_VIEWER : BinaryTreeTraverser<BinaryNode>,CLASS: com.google.common.collect.BinaryTreeTraverserBenchmark,com.google.common.collect.BinaryTreeTraverserBenchmark,HIGH
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,REMOVED_OBJECT_STATE,FIELD: com.google.common.collect.BinaryTreeTraverserBenchmark.useBinaryTraverser : boolean,CLASS: com.google.common.collect.BinaryTreeTraverserBenchmark,com.google.common.collect.BinaryTreeTraverserBenchmark,HIGH
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_UPDATE,"METHOD_INVOCATION: assertEquals(2, numCalls.get());",METHOD: com.google.common.util.concurrent.SequentialExecutorTest.testDelegateRejection(),com.google.common.util.concurrent.SequentialExecutorTest.testDelegateRejection(),LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,ADDITIONAL_FUNCTIONALITY,METHOD: com.google.common.util.concurrent.SequentialExecutorTest.testRejectedExecutionThrownWithMultipleCalls(),CLASS: com.google.common.util.concurrent.SequentialExecutorTest,com.google.common.util.concurrent.SequentialExecutorTest,LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,ADDITIONAL_FUNCTIONALITY,METHOD: com.google.common.util.concurrent.AbstractChainedListenableFutureTest.testInputFutureToString(),CLASS: com.google.common.util.concurrent.AbstractChainedListenableFutureTest,com.google.common.util.concurrent.AbstractChainedListenableFutureTest,LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,ADDITIONAL_FUNCTIONALITY,METHOD: com.google.common.util.concurrent.FuturesTransformAsyncTest.testAsyncToString(),CLASS: com.google.common.util.concurrent.FuturesTransformAsyncTest,com.google.common.util.concurrent.FuturesTransformAsyncTest,LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,ADDITIONAL_FUNCTIONALITY,METHOD: com.google.common.graph.ConfigurableDirectedGraphTest.incidentEdges_selfLoop(),CLASS: com.google.common.graph.ConfigurableDirectedGraphTest,com.google.common.graph.ConfigurableDirectedGraphTest,LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,ADDITIONAL_FUNCTIONALITY,METHOD: com.google.common.graph.ConfigurableSimpleDirectedGraphTest.incidentEdges_checkReturnedSetMutability(),CLASS: com.google.common.graph.ConfigurableSimpleDirectedGraphTest,com.google.common.graph.ConfigurableSimpleDirectedGraphTest,LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,ADDITIONAL_FUNCTIONALITY,METHOD: com.google.common.graph.ConfigurableUndirectedGraphTest.incidentEdges_selfLoop(),CLASS: com.google.common.graph.ConfigurableUndirectedGraphTest,com.google.common.graph.ConfigurableUndirectedGraphTest,LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,ADDITIONAL_FUNCTIONALITY,METHOD: com.google.common.graph.AbstractDirectedGraphTest.incidentEdges_oneEdge(),CLASS: com.google.common.graph.AbstractDirectedGraphTest,com.google.common.graph.AbstractDirectedGraphTest,LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,ADDITIONAL_FUNCTIONALITY,METHOD: com.google.common.graph.ConfigurableSimpleUndirectedGraphTest.incidentEdges_checkReturnedSetMutability(),CLASS: com.google.common.graph.ConfigurableSimpleUndirectedGraphTest,com.google.common.graph.ConfigurableSimpleUndirectedGraphTest,LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,ADDITIONAL_FUNCTIONALITY,METHOD: com.google.common.graph.AbstractUndirectedGraphTest.incidentEdges_oneEdge(),CLASS: com.google.common.graph.AbstractUndirectedGraphTest,com.google.common.graph.AbstractUndirectedGraphTest,LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_INSERT,FOREACH_STATEMENT: Annotation annotation:e.getAnnotations(),METHOD: com.google.common.testing.NullPointerTester.isNullable(AnnotatedElement),com.google.common.testing.NullPointerTester.isNullable(AnnotatedElement),LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_INSERT,RETURN_STATEMENT: false;,METHOD: com.google.common.testing.NullPointerTester.isNullable(AnnotatedElement),com.google.common.testing.NullPointerTester.isNullable(AnnotatedElement),LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_INSERT,IF_STATEMENT: NULLABLE_ANNOTATIONS.contains(annotation.annotationType().getName()),FOREACH_STATEMENT: Annotation annotation:e.getAnnotations(),com.google.common.testing.NullPointerTester.isNullable(AnnotatedElement),LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_INSERT,RETURN_STATEMENT: true;,THEN_STATEMENT: NULLABLE_ANNOTATIONS.contains(annotation.annotationType().getName()),com.google.common.testing.NullPointerTester.isNullable(AnnotatedElement),LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_DELETE,RETURN_STATEMENT: ((e.isAnnotationPresent(javax.annotation.CheckForNull.class) || e.isAnnotationPresent(javax.annotation.Nullable.class)) || e.isAnnotationPresent(NullableDecl.class));,METHOD: com.google.common.testing.NullPointerTester.isNullable(AnnotatedElement),com.google.common.testing.NullPointerTester.isNullable(AnnotatedElement),MEDIUM
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,ADDITIONAL_OBJECT_STATE,FIELD: com.google.common.testing.NullPointerTester.NULLABLE_ANNOTATIONS : ImmutableSet<String>,CLASS: com.google.common.testing.NullPointerTester,com.google.common.testing.NullPointerTester,LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,ADDITIONAL_CLASS,CLASS: com.google.common.testing.AbstractPackageSanityTestsTest.ConcretePackageSanityTests,CLASS: com.google.common.testing.AbstractPackageSanityTestsTest,com.google.common.testing.AbstractPackageSanityTestsTest,LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_DELETE,VARIABLE_DECLARATION_STATEMENT: final URL[] urls = myLoader.getURLs();,METHOD: com.google.common.base.FinalizableReferenceQueueClassLoaderUnloadingTest.doTestUnloadableInStaticFieldIfClosed(),com.google.common.base.FinalizableReferenceQueueClassLoaderUnloadingTest.doTestUnloadableInStaticFieldIfClosed(),MEDIUM
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_UPDATE,VARIABLE_DECLARATION_STATEMENT: final URLClassLoader myLoader = (URLClassLoader) getClass().getClassLoader();,METHOD: com.google.common.base.FinalizableReferenceQueueClassLoaderUnloadingTest.doTestUnloadableInStaticFieldIfClosed(),com.google.common.base.FinalizableReferenceQueueClassLoaderUnloadingTest.doTestUnloadableInStaticFieldIfClosed(),LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_UPDATE,"VARIABLE_DECLARATION_STATEMENT: URLClassLoader sepLoader = new URLClassLoader(urls, myLoader.getParent());",METHOD: com.google.common.base.FinalizableReferenceQueueClassLoaderUnloadingTest.doTestUnloadableInStaticFieldIfClosed(),com.google.common.base.FinalizableReferenceQueueClassLoaderUnloadingTest.doTestUnloadableInStaticFieldIfClosed(),LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_DELETE,VARIABLE_DECLARATION_STATEMENT: final URL[] urls = myLoader.getURLs();,METHOD: com.google.common.base.FinalizableReferenceQueueClassLoaderUnloadingTest.useFrqInSeparateLoader(),com.google.common.base.FinalizableReferenceQueueClassLoaderUnloadingTest.useFrqInSeparateLoader(),MEDIUM
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_UPDATE,VARIABLE_DECLARATION_STATEMENT: final URLClassLoader myLoader = (URLClassLoader) getClass().getClassLoader();,METHOD: com.google.common.base.FinalizableReferenceQueueClassLoaderUnloadingTest.useFrqInSeparateLoader(),com.google.common.base.FinalizableReferenceQueueClassLoaderUnloadingTest.useFrqInSeparateLoader(),LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_UPDATE,"VARIABLE_DECLARATION_STATEMENT: URLClassLoader sepLoader = new URLClassLoader(urls, myLoader.getParent());",METHOD: com.google.common.base.FinalizableReferenceQueueClassLoaderUnloadingTest.useFrqInSeparateLoader(),com.google.common.base.FinalizableReferenceQueueClassLoaderUnloadingTest.useFrqInSeparateLoader(),LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,ADDITIONAL_FUNCTIONALITY,METHOD: com.google.common.base.FinalizableReferenceQueueClassLoaderUnloadingTest.parseJavaClassPath(),CLASS: com.google.common.base.FinalizableReferenceQueueClassLoaderUnloadingTest,com.google.common.base.FinalizableReferenceQueueClassLoaderUnloadingTest,LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,ADDITIONAL_FUNCTIONALITY,METHOD: com.google.common.base.FinalizableReferenceQueueClassLoaderUnloadingTest.getClassPathUrls(),CLASS: com.google.common.base.FinalizableReferenceQueueClassLoaderUnloadingTest,com.google.common.base.FinalizableReferenceQueueClassLoaderUnloadingTest,LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,REMOVING_METHOD_OVERRIDABILITY,MODIFIER: final,MODIFIERS: ,com.google.common.collect.AbstractMapBasedMultiset.count(Object),CRUCIAL
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,REMOVING_METHOD_OVERRIDABILITY,MODIFIER: final,MODIFIERS: ,com.google.common.collect.AbstractMapBasedMultiset.size(),CRUCIAL
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_INSERT,"RETURN_STATEMENT: new Itr<Entry<E>>() {
  @Override Entry<E> result(int entryIndex) {
    return backingMap.getEntry(entryIndex);
  }
};",METHOD: com.google.common.collect.AbstractMapBasedMultiset.entryIterator(),com.google.common.collect.AbstractMapBasedMultiset.entryIterator(),LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_DELETE,VARIABLE_DECLARATION_STATEMENT: final Iterator<Entry<E>> backingEntries = backingMap.entrySet().iterator();,METHOD: com.google.common.collect.AbstractMapBasedMultiset.entryIterator(),com.google.common.collect.AbstractMapBasedMultiset.entryIterator(),MEDIUM
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_DELETE,"RETURN_STATEMENT: new Iterator<Multiset.Entry<E>>() {
  Entry<E> toRemove;
  boolean canRemove;
  public @Override boolean hasNext() {
    return backingEntries.hasNext();
  }
  public @Override Multiset.Entry<E> next() {
    final Entry<E> mapEntry = backingEntries.next();
    toRemove = mapEntry;
    canRemove = true;
    return mapEntry;
  }
  public @Override void remove() {
    checkRemove(canRemove);
    size -= toRemove.getCount();
    backingEntries.remove();
    canRemove = false;
    toRemove = null;
  }
};",METHOD: com.google.common.collect.AbstractMapBasedMultiset.entryIterator(),com.google.common.collect.AbstractMapBasedMultiset.entryIterator(),MEDIUM
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,REMOVING_METHOD_OVERRIDABILITY,MODIFIER: final,MODIFIERS: ,com.google.common.collect.AbstractMapBasedMultiset.entryIterator(),CRUCIAL
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,REMOVING_METHOD_OVERRIDABILITY,MODIFIER: final,MODIFIERS: ,"com.google.common.collect.AbstractMapBasedMultiset.setCount(E,int)",CRUCIAL
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,REMOVING_METHOD_OVERRIDABILITY,MODIFIER: final,MODIFIERS: ,com.google.common.collect.AbstractMapBasedMultiset.distinctElements(),CRUCIAL
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_INSERT,RETURN_STATEMENT: Multisets.iteratorImpl(this);,METHOD: com.google.common.collect.AbstractMapBasedMultiset.iterator(),com.google.common.collect.AbstractMapBasedMultiset.iterator(),LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_DELETE,RETURN_STATEMENT: new MapBasedMultisetIterator();,METHOD: com.google.common.collect.AbstractMapBasedMultiset.iterator(),com.google.common.collect.AbstractMapBasedMultiset.iterator(),MEDIUM
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,REMOVING_METHOD_OVERRIDABILITY,MODIFIER: final,MODIFIERS: ,com.google.common.collect.AbstractMapBasedMultiset.iterator(),CRUCIAL
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: int entryIndex = backingMap.indexOf(element);,"METHOD: com.google.common.collect.AbstractMapBasedMultiset.add(E,int)","com.google.common.collect.AbstractMapBasedMultiset.add(E,int)",LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_INSERT,IF_STATEMENT: (entryIndex == (- 1)),"METHOD: com.google.common.collect.AbstractMapBasedMultiset.add(E,int)","com.google.common.collect.AbstractMapBasedMultiset.add(E,int)",LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_INSERT,"METHOD_INVOCATION: backingMap.setValue(entryIndex, (int) newCount);","METHOD: com.google.common.collect.AbstractMapBasedMultiset.add(E,int)","com.google.common.collect.AbstractMapBasedMultiset.add(E,int)",LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_INSERT,ASSIGNMENT: size += occurrences;,"METHOD: com.google.common.collect.AbstractMapBasedMultiset.add(E,int)","com.google.common.collect.AbstractMapBasedMultiset.add(E,int)",LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_INSERT,RETURN_STATEMENT: 0;,THEN_STATEMENT: (entryIndex == (- 1)),"com.google.common.collect.AbstractMapBasedMultiset.add(E,int)",LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_PARENT_CHANGE,"METHOD_INVOCATION: backingMap.put(element, (int) newCount);","METHOD: com.google.common.collect.AbstractMapBasedMultiset.add(E,int)","com.google.common.collect.AbstractMapBasedMultiset.add(E,int)",MEDIUM
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_PARENT_CHANGE,ASSIGNMENT: size += occurrences;,"METHOD: com.google.common.collect.AbstractMapBasedMultiset.add(E,int)","com.google.common.collect.AbstractMapBasedMultiset.add(E,int)",MEDIUM
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_UPDATE,VARIABLE_DECLARATION_STATEMENT: int oldCount = backingMap.get(element);,"METHOD: com.google.common.collect.AbstractMapBasedMultiset.add(E,int)","com.google.common.collect.AbstractMapBasedMultiset.add(E,int)",LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_UPDATE,"METHOD_INVOCATION: backingMap.put(element, (int) newCount);",THEN_STATEMENT: (entryIndex == (- 1)),"com.google.common.collect.AbstractMapBasedMultiset.add(E,int)",LOW
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,REMOVING_METHOD_OVERRIDABILITY,MODIFIER: final,MODIFIERS: ,"com.google.common.collect.AbstractMapBasedMultiset.add(E,int)",CRUCIAL
1,ccc239f85a4a0b3620148c54df1c55cb2db71d53,STATEMENT_UPDATE,ASSIGNMENT: size = 0L;,METHOD: com.google.common.collect.AbstractMapBasedMultiset.clear(),com.google.common.collect.AbstractMapBasedMultiset.clear(),LOW
