NO.,HEAD,CHANGE TYPE,CHANGED STATEMENT,PARENT ENTITY,ROOT ENTITY,SIGNIFICANCE LEVEL
6,860f7d041dd00e6032d71ff8483ac2a9d30441ec,REMOVED_OBJECT_STATE,FIELD: com.bumptech.glide.annotation.compiler.RequestManagerGenerator.NON_NULL_CLASS_NAME : ClassName,CLASS: com.bumptech.glide.annotation.compiler.RequestManagerGenerator,com.bumptech.glide.annotation.compiler.RequestManagerGenerator,HIGH
6,860f7d041dd00e6032d71ff8483ac2a9d30441ec,REMOVED_OBJECT_STATE,FIELD: com.bumptech.glide.annotation.compiler.RequestManagerGenerator.NON_NULL : AnnotationSpec,CLASS: com.bumptech.glide.annotation.compiler.RequestManagerGenerator,com.bumptech.glide.annotation.compiler.RequestManagerGenerator,HIGH
7,35f6a0a43bf8ac645c8c5d0cb82f2936f172f7f9,STATEMENT_UPDATE,"ASSIGNMENT: requestManager = new RequestManager(glide, new Lifecycle() {
  public @Override void addListener(LifecycleListener listener) {
    listener.onStart();
  }
  public @Override void removeListener(LifecycleListener listener) {
  }
}, treeNode, context);",METHOD: com.bumptech.glide.RequestManagerTest.setUp(),com.bumptech.glide.RequestManagerTest.setUp(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,TRY_STATEMENT: ,METHOD: com.bumptech.glide.annotation.compiler.InvalidGlideOptionsExtensionTest.compilation_withAnnotatedStaticMethod_withRequestOptionsArgInWrongOrder_fails(),com.bumptech.glide.annotation.compiler.InvalidGlideOptionsExtensionTest.compilation_withAnnotatedStaticMethod_withRequestOptionsArgInWrongOrder_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,METHOD_INVOCATION: fail();,BODY: ,com.bumptech.glide.annotation.compiler.InvalidGlideOptionsExtensionTest.compilation_withAnnotatedStaticMethod_withRequestOptionsArgInWrongOrder_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,CATCH_CLAUSE: RuntimeException,CATCH_CLAUSES: ,com.bumptech.glide.annotation.compiler.InvalidGlideOptionsExtensionTest.compilation_withAnnotatedStaticMethod_withRequestOptionsArgInWrongOrder_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: String message = e.getCause().getMessage();,CATCH_CLAUSE: RuntimeException,com.bumptech.glide.annotation.compiler.InvalidGlideOptionsExtensionTest.compilation_withAnnotatedStaticMethod_withRequestOptionsArgInWrongOrder_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,"METHOD_INVOCATION: Truth.assertThat(message).contains(RequestOptions object as their first parameter"");""",CATCH_CLAUSE: RuntimeException,com.bumptech.glide.annotation.compiler.InvalidGlideOptionsExtensionTest.compilation_withAnnotatedStaticMethod_withRequestOptionsArgInWrongOrder_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,"METHOD_INVOCATION: Truth.assertThat(message).contains(Object"");""",CATCH_CLAUSE: RuntimeException,com.bumptech.glide.annotation.compiler.InvalidGlideOptionsExtensionTest.compilation_withAnnotatedStaticMethod_withRequestOptionsArgInWrongOrder_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,"METHOD_INVOCATION: Truth.assertThat(message).contains(NonRequestOptionsFirstArgExtension"");""",CATCH_CLAUSE: RuntimeException,com.bumptech.glide.annotation.compiler.InvalidGlideOptionsExtensionTest.compilation_withAnnotatedStaticMethod_withRequestOptionsArgInWrongOrder_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_DELETE,METHOD_INVOCATION: expectedException.expect(RuntimeException.class);,METHOD: com.bumptech.glide.annotation.compiler.InvalidGlideOptionsExtensionTest.compilation_withAnnotatedStaticMethod_withRequestOptionsArgInWrongOrder_fails(),com.bumptech.glide.annotation.compiler.InvalidGlideOptionsExtensionTest.compilation_withAnnotatedStaticMethod_withRequestOptionsArgInWrongOrder_fails(),MEDIUM
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,TRY_STATEMENT: ,METHOD: com.bumptech.glide.annotation.compiler.InvalidGlideOptionsExtensionTest.compilation_withNonRequestOptionsReturnValue_fails(),com.bumptech.glide.annotation.compiler.InvalidGlideOptionsExtensionTest.compilation_withNonRequestOptionsReturnValue_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,METHOD_INVOCATION: fail();,BODY: ,com.bumptech.glide.annotation.compiler.InvalidGlideOptionsExtensionTest.compilation_withNonRequestOptionsReturnValue_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,CATCH_CLAUSE: RuntimeException,CATCH_CLAUSES: ,com.bumptech.glide.annotation.compiler.InvalidGlideOptionsExtensionTest.compilation_withNonRequestOptionsReturnValue_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: String message = e.getCause().getMessage();,CATCH_CLAUSE: RuntimeException,com.bumptech.glide.annotation.compiler.InvalidGlideOptionsExtensionTest.compilation_withNonRequestOptionsReturnValue_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,"METHOD_INVOCATION: Truth.assertThat(message).contains(@GlideOption methods should return a RequestOptions object"");""",CATCH_CLAUSE: RuntimeException,com.bumptech.glide.annotation.compiler.InvalidGlideOptionsExtensionTest.compilation_withNonRequestOptionsReturnValue_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,"METHOD_INVOCATION: Truth.assertThat(message).contains(Object"");""",CATCH_CLAUSE: RuntimeException,com.bumptech.glide.annotation.compiler.InvalidGlideOptionsExtensionTest.compilation_withNonRequestOptionsReturnValue_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,"METHOD_INVOCATION: Truth.assertThat(message).contains(WrongReturnTypeExtension"");""",CATCH_CLAUSE: RuntimeException,com.bumptech.glide.annotation.compiler.InvalidGlideOptionsExtensionTest.compilation_withNonRequestOptionsReturnValue_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_DELETE,METHOD_INVOCATION: expectedException.expect(RuntimeException.class);,METHOD: com.bumptech.glide.annotation.compiler.InvalidGlideOptionsExtensionTest.compilation_withNonRequestOptionsReturnValue_fails(),com.bumptech.glide.annotation.compiler.InvalidGlideOptionsExtensionTest.compilation_withNonRequestOptionsReturnValue_fails(),MEDIUM
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,ADDITIONAL_FUNCTIONALITY,METHOD: com.bumptech.glide.annotation.compiler.InvalidGlideOptionsExtensionTest.compilation_withNoOptionParameters_fails(),CLASS: com.bumptech.glide.annotation.compiler.InvalidGlideOptionsExtensionTest,com.bumptech.glide.annotation.compiler.InvalidGlideOptionsExtensionTest,LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,REMOVED_FUNCTIONALITY,METHOD: com.bumptech.glide.annotation.compiler.InvalidGlideOptionsExtensionTest.compilation_withAnnotatedStaticMethod_withoutRequestOptionsArg_fails(),CLASS: com.bumptech.glide.annotation.compiler.InvalidGlideOptionsExtensionTest,com.bumptech.glide.annotation.compiler.InvalidGlideOptionsExtensionTest,CRUCIAL
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,TRY_STATEMENT: ,METHOD: com.bumptech.glide.annotation.compiler.InvalidGlideExtensionTest.compilation_withPublicConstructor_fails(),com.bumptech.glide.annotation.compiler.InvalidGlideExtensionTest.compilation_withPublicConstructor_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,"METHOD_INVOCATION: fail(Failed to throw expected exception"");""",BODY: ,com.bumptech.glide.annotation.compiler.InvalidGlideExtensionTest.compilation_withPublicConstructor_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,CATCH_CLAUSE: RuntimeException,CATCH_CLAUSES: ,com.bumptech.glide.annotation.compiler.InvalidGlideExtensionTest.compilation_withPublicConstructor_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: Throwable cause = e.getCause();,CATCH_CLAUSE: RuntimeException,com.bumptech.glide.annotation.compiler.InvalidGlideExtensionTest.compilation_withPublicConstructor_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,"METHOD_INVOCATION: Truth.assertThat(cause.getMessage()).contains(non-private constructor"");""",CATCH_CLAUSE: RuntimeException,com.bumptech.glide.annotation.compiler.InvalidGlideExtensionTest.compilation_withPublicConstructor_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,"METHOD_INVOCATION: Truth.assertThat(cause.getMessage()).contains(PublicConstructor"");""",CATCH_CLAUSE: RuntimeException,com.bumptech.glide.annotation.compiler.InvalidGlideExtensionTest.compilation_withPublicConstructor_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_DELETE,METHOD_INVOCATION: expectedException.expect(RuntimeException.class);,METHOD: com.bumptech.glide.annotation.compiler.InvalidGlideExtensionTest.compilation_withPublicConstructor_fails(),com.bumptech.glide.annotation.compiler.InvalidGlideExtensionTest.compilation_withPublicConstructor_fails(),MEDIUM
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,METHOD_RENAMING,METHOD: com.bumptech.glide.annotation.compiler.InvalidGlideExtensionTest.compilation_withExtension_fails(),METHOD: com.bumptech.glide.annotation.compiler.InvalidGlideExtensionTest.compilation_withExtension_fails(),com.bumptech.glide.annotation.compiler.InvalidGlideExtensionTest.compilation_withPackagePrivateExtension_fails(),HIGH
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,TRY_STATEMENT: ,METHOD: com.bumptech.glide.annotation.compiler.InvalidGlideExtensionTest.compilation_withExtension_fails(),com.bumptech.glide.annotation.compiler.InvalidGlideExtensionTest.compilation_withPackagePrivateExtension_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,"METHOD_INVOCATION: fail(Failed to throw expected exception"");""",BODY: ,com.bumptech.glide.annotation.compiler.InvalidGlideExtensionTest.compilation_withPackagePrivateExtension_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,CATCH_CLAUSE: RuntimeException,CATCH_CLAUSES: ,com.bumptech.glide.annotation.compiler.InvalidGlideExtensionTest.compilation_withPackagePrivateExtension_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: Throwable cause = e.getCause();,CATCH_CLAUSE: RuntimeException,com.bumptech.glide.annotation.compiler.InvalidGlideExtensionTest.compilation_withPackagePrivateExtension_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,"METHOD_INVOCATION: Truth.assertThat(cause.getMessage()).contains(must be public"");""",CATCH_CLAUSE: RuntimeException,com.bumptech.glide.annotation.compiler.InvalidGlideExtensionTest.compilation_withPackagePrivateExtension_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,"METHOD_INVOCATION: Truth.assertThat(cause.getMessage()).contains(PackagePrivateExtension"");""",CATCH_CLAUSE: RuntimeException,com.bumptech.glide.annotation.compiler.InvalidGlideExtensionTest.compilation_withPackagePrivateExtension_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_DELETE,METHOD_INVOCATION: expectedException.expect(RuntimeException.class);,METHOD: com.bumptech.glide.annotation.compiler.InvalidGlideExtensionTest.compilation_withExtension_fails(),com.bumptech.glide.annotation.compiler.InvalidGlideExtensionTest.compilation_withPackagePrivateExtension_fails(),MEDIUM
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,ADDITIONAL_FUNCTIONALITY,METHOD: com.bumptech.glide.annotation.compiler.InvalidGlideExtensionTest.compilation_withConstructorWithParameters_throws(),CLASS: com.bumptech.glide.annotation.compiler.InvalidGlideExtensionTest,com.bumptech.glide.annotation.compiler.InvalidGlideExtensionTest,LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,TRY_STATEMENT: ,METHOD: com.bumptech.glide.annotation.compiler.InvalidGlideTypeExtensionTest.compilation_withAnnotatedStaticMethod_returningBuilder_nonBuilderParam_fails(),com.bumptech.glide.annotation.compiler.InvalidGlideTypeExtensionTest.compilation_withAnnotatedStaticMethod_returningBuilder_nonBuilderParam_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,METHOD_INVOCATION: fail();,BODY: ,com.bumptech.glide.annotation.compiler.InvalidGlideTypeExtensionTest.compilation_withAnnotatedStaticMethod_returningBuilder_nonBuilderParam_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,CATCH_CLAUSE: RuntimeException,CATCH_CLAUSES: ,com.bumptech.glide.annotation.compiler.InvalidGlideTypeExtensionTest.compilation_withAnnotatedStaticMethod_returningBuilder_nonBuilderParam_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: String message = e.getCause().getMessage();,CATCH_CLAUSE: RuntimeException,com.bumptech.glide.annotation.compiler.InvalidGlideTypeExtensionTest.compilation_withAnnotatedStaticMethod_returningBuilder_nonBuilderParam_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,"METHOD_INVOCATION: Truth.assertThat(message).contains(Object"");""",CATCH_CLAUSE: RuntimeException,com.bumptech.glide.annotation.compiler.InvalidGlideTypeExtensionTest.compilation_withAnnotatedStaticMethod_returningBuilder_nonBuilderParam_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,"METHOD_INVOCATION: Truth.assertThat(message).contains(IncorrectParameterExtension"");""",CATCH_CLAUSE: RuntimeException,com.bumptech.glide.annotation.compiler.InvalidGlideTypeExtensionTest.compilation_withAnnotatedStaticMethod_returningBuilder_nonBuilderParam_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,TRY_STATEMENT: ,METHOD: com.bumptech.glide.annotation.compiler.InvalidGlideTypeExtensionTest.compilation_withAnnotatedStaticMethod_returningNonRequestBuilder_fails(),com.bumptech.glide.annotation.compiler.InvalidGlideTypeExtensionTest.compilation_withAnnotatedStaticMethod_returningNonRequestBuilder_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,METHOD_INVOCATION: fail();,BODY: ,com.bumptech.glide.annotation.compiler.InvalidGlideTypeExtensionTest.compilation_withAnnotatedStaticMethod_returningNonRequestBuilder_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,CATCH_CLAUSE: RuntimeException,CATCH_CLAUSES: ,com.bumptech.glide.annotation.compiler.InvalidGlideTypeExtensionTest.compilation_withAnnotatedStaticMethod_returningNonRequestBuilder_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: String message = e.getCause().getMessage();,CATCH_CLAUSE: RuntimeException,com.bumptech.glide.annotation.compiler.InvalidGlideTypeExtensionTest.compilation_withAnnotatedStaticMethod_returningNonRequestBuilder_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,"METHOD_INVOCATION: Truth.assertThat(message).contains(@GlideType methods should return a RequestBuilder"");""",CATCH_CLAUSE: RuntimeException,com.bumptech.glide.annotation.compiler.InvalidGlideTypeExtensionTest.compilation_withAnnotatedStaticMethod_returningNonRequestBuilder_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,"METHOD_INVOCATION: Truth.assertThat(message).contains(Number"");""",CATCH_CLAUSE: RuntimeException,com.bumptech.glide.annotation.compiler.InvalidGlideTypeExtensionTest.compilation_withAnnotatedStaticMethod_returningNonRequestBuilder_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,"METHOD_INVOCATION: Truth.assertThat(message).contains(WrongReturnTypeExtension"");""",CATCH_CLAUSE: RuntimeException,com.bumptech.glide.annotation.compiler.InvalidGlideTypeExtensionTest.compilation_withAnnotatedStaticMethod_returningNonRequestBuilder_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,TRY_STATEMENT: ,METHOD: com.bumptech.glide.annotation.compiler.InvalidGlideTypeExtensionTest.compilation_withAnnotatedStaticMethod_withNonRequestBuilderArg_fails(),com.bumptech.glide.annotation.compiler.InvalidGlideTypeExtensionTest.compilation_withAnnotatedStaticMethod_withNonRequestBuilderArg_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,CATCH_CLAUSE: RuntimeException,CATCH_CLAUSES: ,com.bumptech.glide.annotation.compiler.InvalidGlideTypeExtensionTest.compilation_withAnnotatedStaticMethod_withNonRequestBuilderArg_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: String message = e.getCause().getMessage();,CATCH_CLAUSE: RuntimeException,com.bumptech.glide.annotation.compiler.InvalidGlideTypeExtensionTest.compilation_withAnnotatedStaticMethod_withNonRequestBuilderArg_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,"METHOD_INVOCATION: Truth.assertThat(message).contains(RequestBuilder object as their first and only parameter"");""",CATCH_CLAUSE: RuntimeException,com.bumptech.glide.annotation.compiler.InvalidGlideTypeExtensionTest.compilation_withAnnotatedStaticMethod_withNonRequestBuilderArg_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,"METHOD_INVOCATION: Truth.assertThat(message).contains(Object"");""",CATCH_CLAUSE: RuntimeException,com.bumptech.glide.annotation.compiler.InvalidGlideTypeExtensionTest.compilation_withAnnotatedStaticMethod_withNonRequestBuilderArg_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,"METHOD_INVOCATION: Truth.assertThat(message).contains(WrongParameterTypeExtension"");""",CATCH_CLAUSE: RuntimeException,com.bumptech.glide.annotation.compiler.InvalidGlideTypeExtensionTest.compilation_withAnnotatedStaticMethod_withNonRequestBuilderArg_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,TRY_STATEMENT: ,METHOD: com.bumptech.glide.annotation.compiler.InvalidGlideTypeExtensionTest.compilation_withAnnotatedStaticMethod_returningBuilderWithIncorrectType_fails(),com.bumptech.glide.annotation.compiler.InvalidGlideTypeExtensionTest.compilation_withAnnotatedStaticMethod_returningBuilderWithIncorrectType_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,METHOD_INVOCATION: fail();,BODY: ,com.bumptech.glide.annotation.compiler.InvalidGlideTypeExtensionTest.compilation_withAnnotatedStaticMethod_returningBuilderWithIncorrectType_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,CATCH_CLAUSE: RuntimeException,CATCH_CLAUSES: ,com.bumptech.glide.annotation.compiler.InvalidGlideTypeExtensionTest.compilation_withAnnotatedStaticMethod_returningBuilderWithIncorrectType_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: String message = e.getCause().getMessage();,CATCH_CLAUSE: RuntimeException,com.bumptech.glide.annotation.compiler.InvalidGlideTypeExtensionTest.compilation_withAnnotatedStaticMethod_returningBuilderWithIncorrectType_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,"METHOD_INVOCATION: Truth.assertThat(message).contains(@GlideType methods should return a RequestBuilder<java.lang.Number>"");""",CATCH_CLAUSE: RuntimeException,com.bumptech.glide.annotation.compiler.InvalidGlideTypeExtensionTest.compilation_withAnnotatedStaticMethod_returningBuilderWithIncorrectType_fails(),LOW
8,bfa237c19a7d742a4911e2744d174ae82f420ac0,STATEMENT_INSERT,"METHOD_INVOCATION: Truth.assertThat(message).contains(WrongBuilderTypeExtension"");""",CATCH_CLAUSE: RuntimeException,com.bumptech.glide.annotation.compiler.InvalidGlideTypeExtensionTest.compilation_withAnnotatedStaticMethod_returningBuilderWithIncorrectType_fails(),LOW
13,d45956144f72f080675c119a7d21dc1bf6057380,ADDITIONAL_FUNCTIONALITY,METHOD: com.bumptech.glide.util.UtilTest.getBitmapByteSize_withRGBA_F16_returnsCorrectSize(),CLASS: com.bumptech.glide.util.UtilTest,com.bumptech.glide.util.UtilTest,LOW
13,d45956144f72f080675c119a7d21dc1bf6057380,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: byte[] data = asWebp(toCompress);,METHOD: com.bumptech.glide.WideGamutTest.load_withEncodedWebpWideGamutImage_decodesArgb8888(),com.bumptech.glide.WideGamutTest.load_withEncodedWebpWideGamutImage_decodesArgb8888(),LOW
13,d45956144f72f080675c119a7d21dc1bf6057380,STATEMENT_DELETE,VARIABLE_DECLARATION_STATEMENT: ByteArrayOutputStream os = new ByteArrayOutputStream();,METHOD: com.bumptech.glide.WideGamutTest.load_withEncodedWebpWideGamutImage_decodesArgb8888(),com.bumptech.glide.WideGamutTest.load_withEncodedWebpWideGamutImage_decodesArgb8888(),MEDIUM
13,d45956144f72f080675c119a7d21dc1bf6057380,STATEMENT_DELETE,"METHOD_INVOCATION: assertThat(toCompress.compress(CompressFormat.WEBP, 100, os)).isTrue();",METHOD: com.bumptech.glide.WideGamutTest.load_withEncodedWebpWideGamutImage_decodesArgb8888(),com.bumptech.glide.WideGamutTest.load_withEncodedWebpWideGamutImage_decodesArgb8888(),MEDIUM
13,d45956144f72f080675c119a7d21dc1bf6057380,STATEMENT_DELETE,VARIABLE_DECLARATION_STATEMENT: byte[] data = os.toByteArray();,METHOD: com.bumptech.glide.WideGamutTest.load_withEncodedWebpWideGamutImage_decodesArgb8888(),com.bumptech.glide.WideGamutTest.load_withEncodedWebpWideGamutImage_decodesArgb8888(),MEDIUM
13,d45956144f72f080675c119a7d21dc1bf6057380,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: byte[] data = asPng(toCompress);,METHOD: com.bumptech.glide.WideGamutTest.load_withEncodedPngWideGamutImage_decodesWideGamut(),com.bumptech.glide.WideGamutTest.load_withEncodedPngWideGamutImage_decodesWideGamut(),LOW
